,Unnamed: 0,authorDisplayName,authorChannelUrl,videoId,published_at,updated_at,like_count,text
328,47,Ninopheen,Ninopheen,XaqOejIaFgM,2024-02-07T19:00:06Z,2024-02-07T19:00:06Z,0,In Summary:<br>Man said it’s January and his Annual award presentation video is already done.
329,46,gotflowo,gotflowo,XaqOejIaFgM,2024-02-07T19:09:22Z,2024-02-07T19:09:22Z,0,S pen is amazing for work and signing docs
330,45,johnbrittingham4471,johnbrittingham4471,XaqOejIaFgM,2024-02-07T19:16:38Z,2024-02-07T19:16:38Z,0,Get a punkcase for it.
331,44,Sanosukeafo,Sanosukeafo,XaqOejIaFgM,2024-02-07T19:26:14Z,2024-02-07T19:26:14Z,0,Why buy anything else? I bought the Fold 5 because it&#39;s better.
332,43,vnshngpnt,vnshngpnt,XaqOejIaFgM,2024-02-07T19:26:58Z,2024-02-07T19:26:58Z,0,"Kinda regret locking myself into Apple ecosystem now lol. Still love Apple, but I wish it would be easier to switch."
333,42,unusualguy1,unusualguy1,XaqOejIaFgM,2024-02-07T19:27:04Z,2024-02-07T19:27:04Z,0,All that and still no return of the 3.5 mm jack.
334,41,noumanahmad855,noumanahmad855,XaqOejIaFgM,2024-02-07T19:30:14Z,2024-02-07T19:30:14Z,0,mobile company&#39;s full rocket and multiple junked method for smooth gameplay but genshin impact recommendations not competing reliable
335,39,Helloteam11,Helloteam11,XaqOejIaFgM,2024-02-07T20:26:01Z,2024-02-07T20:26:01Z,0,"Why is Samsung so expensive now, why even buy one over an iphone"
336,28,Yaaron_Zongo,Yaaron_Zongo,XaqOejIaFgM,2024-02-07T23:32:48Z,2024-02-07T23:32:48Z,0,"I see mkbhd naming this phone, the winner of the 2024 smartphones awards"
337,38,JacksonLomax,JacksonLomax,XaqOejIaFgM,2024-02-07T20:38:54Z,2024-02-07T20:40:42Z,0,My galaxy note 20 ultra 5g is still the best phone you can buy today. they&#39;ve been downgrading since. youre a dissapointment of a youtuber. Stop spreading misinformation.
338,37,imotivateyou,imotivateyou,XaqOejIaFgM,2024-02-07T21:29:15Z,2024-02-07T21:29:15Z,0,"Updates, really....😂😂😂😂😂be worried about the green line screen man...@ samsung, green line is part of the updates😂😂😂😂"
339,35,Mista1Take,Mista1Take,XaqOejIaFgM,2024-02-07T22:03:43Z,2024-02-07T22:03:43Z,0,"Samsung es superior, el rey no tiene competencia."
340,34,whoville90,whoville90,XaqOejIaFgM,2024-02-07T22:29:25Z,2024-02-07T22:29:25Z,0,S22 ultra has Glas not ltpo
341,33,Sibogy,Sibogy,XaqOejIaFgM,2024-02-07T22:37:10Z,2024-02-07T22:37:19Z,0,"Still very upset that a headphone jack and SD card slot is no longer a basic standard, even for this high price of a phone."
342,32,ivenstorm,ivenstorm,XaqOejIaFgM,2024-02-07T22:40:22Z,2024-02-07T22:40:22Z,0,I just wish it was 1300 up here in Canada.  Our dollar is so bad that its nearly 2 grand after tax.
343,31,chrixMiller,chrixMiller,XaqOejIaFgM,2024-02-07T22:41:33Z,2024-02-07T22:41:33Z,0,Happy with my s10e. No need to double the size and weight. Thanks.
344,30,emidrummer1990,emidrummer1990,XaqOejIaFgM,2024-02-07T22:46:25Z,2024-02-07T22:46:25Z,0,This looks great but I am still very happy with my iPhone 13 pro. Let’s see what the future brings
345,29,shannensmith1294,shannensmith1294,XaqOejIaFgM,2024-02-07T23:01:35Z,2024-02-07T23:01:35Z,0,I&#39;d love a video on the battle against iPhone. I&#39;m a die hard android user and using a pixel. Great review as always
346,99,oogrooq,oogrooq,XaqOejIaFgM,2024-02-07T04:15:55Z,2024-02-07T04:15:55Z,0,"It doesn&#39;t have a headphone jack, so I&#39;m not buying it."
347,94,skullaveraz,skullaveraz,TYWHsKcb2Uk,2024-01-28T08:33:24Z,2024-01-28T08:33:24Z,7,"I&#39;m upgrading this year from an S20 plus after the most recent update probably broke my screen with a green line. I was torn between the S23U, fhe S24U snd the Pixel 8 Pro so this video really helped me lock down my decision to get the S23U. Thanks!"
348,87,Jackdudu,Jackdudu,TYWHsKcb2Uk,2024-01-28T11:03:53Z,2024-01-28T11:03:53Z,7,This man is explaining about so much in detail that s pen is sticking out in which other youtubers fail
349,50,ZacthaGreat1,ZacthaGreat1,TYWHsKcb2Uk,2024-01-28T22:04:17Z,2024-01-28T22:04:17Z,5,"For anybody that&#39;s thinking about the S24 Ultra, there is a display issue going on. It&#39;s dull and looks washed out.  I just got mine yesterday and i upgraded from the S21 Ultra and the S21 ultra screen looked a million times better! There&#39;s speculation there is an &quot;update&quot; coming Jan 31st but we&#39;ll see.  I&#39;ll hold off on getting the 24U  until it&#39;s fixed because it&#39;s depressing looking at the screen at times when my 21U looks flawless! If they don&#39;t fix this issue, I&#39;ll be getting the 23U also"
350,98,KingMK31,KingMK31,TYWHsKcb2Uk,2024-01-28T06:52:56Z,2024-01-28T06:52:56Z,5,"I thought it was a good idea to upgrade because i had the S23 u 500 gb with only 100 gb left and the 1TB S24 U was on $600 after trade in and i got a free pair of Buds 2 pro. Now that i have it im SUPER happy i upgraded, its NIIIIICE! 🤩"
351,85,salmansohail5685,salmansohail5685,TYWHsKcb2Uk,2024-01-28T11:52:24Z,2024-01-28T11:52:24Z,4,"hands down THE best and most HONEST comparison review yet! I feel like the TOP tech Youtubers are now a SELL OUT pushing the new S24U and not showing any honest downsides of the phone including  MKBHD and WhosMrBoss!<br>I sold off my S22U to prep up n buy the S24u I&#39;m glad it wasn&#39;t available till now on prebooking! I moved to Iphone 15pro max for the time being! and as a major content consumer like  YT, Netflix and Twitch on my phone I HATED Iphones display and dull colors! literally ZERO vibrancy, so I decided to move back to Samsung n planned to buy S24u NOT until I saw this review about the new Armor glass and how it kills vibrancy, this is a MAJOR deal for me to have good colors which is why I missed Super amoled! Now I will be switching back to S23U and saving some money! <br>AGIAN THANK YOU for this Honest review! @Matthew"
352,46,FoxxFire,FoxxFire,TYWHsKcb2Uk,2024-01-29T00:20:58Z,2024-01-29T00:20:58Z,3,"Thank you for the caveat at the beginning about not missing out by not upgrading to the newest phone.  So many videos are created in such a way as to create anxiety in people about their current phone and wanting the new one, especially younger people.  I hate that about some tech reviews.  So it&#39;s nice to hear an influential reviewer say something different and a little more sensible."
353,56,bigman5710,bigman5710,TYWHsKcb2Uk,2024-01-28T20:02:09Z,2024-01-28T20:02:09Z,2,The S23 Ultra is noticeably better at zooms and videos.
354,33,smitjee,smitjee,TYWHsKcb2Uk,2024-01-29T11:54:00Z,2024-01-29T12:10:37Z,1,"The trade-in deals in romania are garbage, will stick with the s23u for now.<br><br>&amp; pwm issue still not fixed."
355,77,robert-marius9792,robert-marius9792,TYWHsKcb2Uk,2024-01-28T14:35:55Z,2024-01-28T14:35:55Z,1,TRUE 100%
356,75,user-bi3if4sw8f,user-bi3if4sw8f,TYWHsKcb2Uk,2024-01-28T15:36:33Z,2024-01-28T15:36:33Z,1,I&#39;ll stick with my s23 ultra. There&#39;s no need to upgrade when it&#39;s plenty good.
357,28,zonaldzeus2062,zonaldzeus2062,TYWHsKcb2Uk,2024-01-29T15:02:52Z,2024-01-29T15:02:52Z,1,"Im using S23U since last year June,  finally i saw S24U Yesterday at samsung store and you are very accurate the display, the S24U screen display is less vibrant dull colors compare to S23U and flat screen is a downgrade!! it feels like a cheaper old phone compare to the modern look slight curve screen S23U, so no reason to upgrade!! samsung fails on S24U"
358,63,bonedatt,bonedatt,TYWHsKcb2Uk,2024-01-28T18:22:02Z,2024-01-28T18:22:02Z,1,"My Note20 Ultra is still receiving security updates, so I definitely won&#39;t be getting the S24 Ultra. Maybe an S25 Ultra next year? 🤔"
359,69,afnun8908,afnun8908,TYWHsKcb2Uk,2024-01-28T17:18:39Z,2024-01-28T17:18:39Z,1,I was trying to waste time. Then I found this vid. Successfully wasted. 😂
360,79,didiyamembe7456,didiyamembe7456,TYWHsKcb2Uk,2024-01-28T13:58:44Z,2024-01-28T13:58:44Z,1,"You are a true teller, not an advertiser. That&#39;s why a subscribed"
361,61,daledevernon56,daledevernon56,TYWHsKcb2Uk,2024-01-28T18:58:46Z,2024-01-28T18:58:46Z,1,I read somewhere that the only older phone that will be receiving AI features in the S range is the s23 Ultra.
362,59,sydguitar99,sydguitar99,TYWHsKcb2Uk,2024-01-28T19:18:59Z,2024-01-28T19:18:59Z,1,This device is clearly for people who Samsung wants to switch from an iPhone especially with the new AI features
363,47,Mr_Waffles317,Mr_Waffles317,TYWHsKcb2Uk,2024-01-28T22:56:58Z,2024-01-28T22:56:58Z,1,Anyone know that wallpaper?
364,78,bradavon,bradavon,TYWHsKcb2Uk,2024-01-28T14:33:36Z,2024-01-28T14:33:36Z,1,"Still the OnePlus Open. S22U, S23U, S24U are very similar. Most of the AI tricks are just that tricks. Things most people will think are cool and then forget are there."
365,26,JoeMommacita,JoeMommacita,TYWHsKcb2Uk,2024-01-29T16:13:10Z,2024-01-29T16:13:10Z,1,"The 24 Ultra is very tempting, but I can&#39;t justify replacing my 512 gb 23 Ultra. Its a beast of a phone and ill use it probably until it dies."
366,89,deutschehassan7296,deutschehassan7296,TYWHsKcb2Uk,2024-01-28T10:50:10Z,2024-01-28T10:50:10Z,1,"In general,  the innovation pace is slowed/stagnated. This is why we kept seeing incremental updates especially from Apple. When it comes to samsung, people used to see samsung pushing the limits of innovation in almost every new phone model. It seems samsung changed this strategy and started focusing on perfecting whats actually working. The drawbacks of this strategy is that it leaves no place for real innovation"
367,83,JK-ux3cu,JK-ux3cu,TYWHsKcb2Uk,2024-01-28T12:18:43Z,2024-01-28T12:18:43Z,1,The screen issue with vibrance is fixed if you turn off eye comfort shield. Im sure an update will be pushed soon.
368,84,mlpb,mlpb,TYWHsKcb2Uk,2024-01-28T11:57:24Z,2024-01-28T11:57:24Z,1,The curve didn&#39;t need to go imo. The boxy shape the Ultra goes for benefited from the round edges.
369,3,FL3X609,FL3X609,TYWHsKcb2Uk,2024-02-05T21:25:16Z,2024-02-05T21:25:16Z,1,S24 Ultra selfie camera was a lot better
370,91,25goose,25goose,TYWHsKcb2Uk,2024-01-28T09:51:25Z,2024-01-28T09:51:54Z,1,"Every time I look to bloggers, they always say upgrades are very minor) never like - there are huge changes. Well hello, it’s always like this and will be… due to business model (manufacturers must issues yearly) but this time the upgrade is definitely worth it ❤"
371,95,udaypatel7623,udaypatel7623,TYWHsKcb2Uk,2024-01-28T08:29:28Z,2024-01-28T08:29:28Z,0,Shoud i switch to s24 ultra from my s23 ultra i am getting 760$ for my s23 ultra 256 gb<br>With all discount i can get s24 ultra in 650$
372,64,robertdesaro967,robertdesaro967,TYWHsKcb2Uk,2024-01-28T18:01:27Z,2024-01-28T18:01:27Z,0,"But your big gripe is that the stylus isn&#39;t flush and really happy that the stylus matches.  So insignificant to the overall review.  Unless it stuck it by inches, than why complain?  The stylus could be multi colored for all anyone cares.  Again, the minutiae that you pointed out is pointless."
373,92,josephmonrroy1877,josephmonrroy1877,TYWHsKcb2Uk,2024-01-28T09:23:21Z,2024-01-28T09:23:21Z,0,Sounds like he doesn&#39;t like anything
374,62,WinUkr,WinUkr,TYWHsKcb2Uk,2024-01-28T18:54:57Z,2024-01-28T18:54:57Z,0,"Good video, good work, thanks to you."
375,93,nidalonso8692,nidalonso8692,TYWHsKcb2Uk,2024-01-28T08:35:30Z,2024-01-28T08:35:30Z,0,"Im upgrading from S21U, what do you think guys?"
376,60,huzzlin4979,huzzlin4979,TYWHsKcb2Uk,2024-01-28T19:10:34Z,2024-01-28T19:11:50Z,0,"<a href=""https://www.youtube.com/watch?v=TYWHsKcb2Uk&amp;t=270"">04:30</a> the vivid mode is bugged. I got my s24+ yesterday, and immediately noticed the colors werent as vivid as my s22+. Samsung is aware and working on releasing a fix by Feb. Very disappointing when I first noticed it. Hopefully the fix comes sooner!"
377,82,ramitlamba3675,ramitlamba3675,TYWHsKcb2Uk,2024-01-28T12:44:24Z,2024-01-28T12:44:24Z,0,The reason I didn&#39;t buy was the display only.
378,96,ajuister,ajuister,TYWHsKcb2Uk,2024-01-28T08:11:23Z,2024-01-28T08:11:23Z,0,It’s a lazy upgrade. I’m half tempted to ride out my 21Ultra another year
379,66,Ismail-sp5jf,Ismail-sp5jf,TYWHsKcb2Uk,2024-01-28T17:43:01Z,2024-01-28T17:43:01Z,0,Would you go for the S24 plus (with exynos) or for the S23 ultra ?
380,97,brando3424,brando3424,TYWHsKcb2Uk,2024-01-28T07:51:10Z,2024-01-28T07:51:10Z,0,"S22 ultra users, are you all upgrading?"
381,58,MarvelContesto,MarvelContesto,TYWHsKcb2Uk,2024-01-28T19:40:19Z,2024-01-28T19:40:19Z,0,what about color saturation that dont work and Dead pixels and green lines on white screen IS IT REAL COS LOT OF PPL ALL TELL ABOUT IT AND REGRET THAT BUY S24 ULTRA THAT PLEASE TELL PLEASE.!!!!!??
382,57,picxlmedia7856,picxlmedia7856,TYWHsKcb2Uk,2024-01-28T19:51:50Z,2024-01-28T19:51:50Z,0,"I don&#39;t think the upgrade is minor at all. Different design, faster/more powerful, Ai features for while untiil the update. Which could take some time."
383,55,XOXO-ef7tz,XOXO-ef7tz,TYWHsKcb2Uk,2024-01-28T20:06:30Z,2024-01-28T20:06:30Z,0,I want to buy s23 ulta coz i dont wat to spend that much on s 24 ultra<br>Is it a good option to buy s23.  I have a oneplus 10 pro right now and have been using it for 1.5 years and this is an awesome phone . No complaints at all . The display is A1 everything is awesome . <br>Should i buy s23 ultra or not?
384,65,giggidygiggidy8220,giggidygiggidy8220,TYWHsKcb2Uk,2024-01-28T17:48:02Z,2024-01-28T17:48:02Z,0,I would have traded my s23U if the spen was compatible with windows devices like tablets/touchscreen laptops
385,68,AlexandrosPapadakis-zj9or,AlexandrosPapadakis-zj9or,TYWHsKcb2Uk,2024-01-28T17:21:07Z,2024-01-28T17:21:07Z,0,Huge disappointing because of this washed out colors... I can&#39;t believe how they do that.. I put aside the the edge 30 ultra and it&#39;s night day comparison..😮
386,67,Zorzek,Zorzek,TYWHsKcb2Uk,2024-01-28T17:38:26Z,2024-01-28T17:38:26Z,0,"How can you say that you didn&#39;t notice any difference, when your skin tone is clearly different?"
387,81,stevanb.2590,stevanb.2590,TYWHsKcb2Uk,2024-01-28T13:28:33Z,2024-01-28T13:28:33Z,0,"With all of the same old camera problems every Samsung from previous years had (shutter lag, weird color grading/HDR, bad night mode, low quality selfie results, unpredictable camera experience...) this phone just can&#39;t be considered good let alone &quot;the best&quot;, especially in this price range. Paying above 1000 bucks and ending up with blurry pictures of anything with even slight movement (people, kids, pets...). Vibration was also extremely weak on S22 and S23 series, noone mentions if they changed anything. A lot of compromises that should not be acceptable at this price range !"
388,70,bora3.14,bora3.14,TYWHsKcb2Uk,2024-01-28T17:03:05Z,2024-01-28T17:03:05Z,0,Love his review. Very honest considering both phones
389,90,mkr10001,mkr10001,TYWHsKcb2Uk,2024-01-28T10:28:34Z,2024-01-28T10:28:34Z,0,"<a href=""http://titanium.is/"">Titanium.is</a> heavier than aluminium. Why do you think that would make it lighter"
390,71,matthew777r1,matthew777r1,TYWHsKcb2Uk,2024-01-28T16:57:30Z,2024-01-28T16:57:30Z,0,"<a href=""https://www.youtube.com/watch?v=TYWHsKcb2Uk&amp;t=468"">7:48</a>  Flagship specs bro flagship specs 😂"
391,72,kylewright3484,kylewright3484,TYWHsKcb2Uk,2024-01-28T16:13:33Z,2024-01-28T16:15:53Z,0,"I seen s24 ultra display tell u what it washed out it not bright at all like the s23 ultra lol keeping my s23 ultra has a better display i tested s24 ultra in the store for like a hour and I don&#39;t like it at all l, also I think s23 ultra has better sound and I don&#39;t like how the s-pen sticks out of the s24 ultra that turn me down and I hate the titanium frame and s24 ultra the screen is not even flat at all so yea imma keep my s23 ultra I don&#39;t like the s24 ultra display at all"
392,73,flexo6969,flexo6969,TYWHsKcb2Uk,2024-01-28T15:48:33Z,2024-01-28T15:48:33Z,0,"Very good comparison, thx."
393,74,MadhVinVlogs,MadhVinVlogs,TYWHsKcb2Uk,2024-01-28T15:41:23Z,2024-01-28T15:41:23Z,0,Thank you dude ❤
394,88,prussell890,prussell890,TYWHsKcb2Uk,2024-01-28T11:00:08Z,2024-01-28T11:00:08Z,0,"If your saying its the anti glare coating, then why does the s24 ans s24 plus have the same issue? Either way i&#39;m still loving my s24 ultra 😊"
395,53,Jussstusssreid,Jussstusssreid,TYWHsKcb2Uk,2024-01-28T20:33:11Z,2024-01-28T20:33:11Z,0,I upgraded from the note 10+ and it&#39;s a massive upgrade. <br><br>Way better and faster. Everything is just better.  S23 ultra is a waste of time to upgrade. It&#39;s going to be very similar but minor improvements. <br><br>It&#39;s like a car it&#39;s going to be the same car as the previous year maybe even a few years.  Each car comes with minor upgrades so going from a 2023 to a 2024 is a waste but going from a 2015-2018 to a 2024 model there is going to be a massive difference.
396,76,sticko240,sticko240,TYWHsKcb2Uk,2024-01-28T15:19:25Z,2024-01-28T15:19:25Z,0,What would you choose: Z Fold 5 or S24 Ultra?
